Component#1,inchi#1,Smiles#1,H#1,T#1,Component#2,inchi#2,Smiles#2,H#2,T#2,T_EP,X#1,Phase_diagram
Propylene glycol,DNIAPMSPPWPWGF-UHFFFAOYSA-N,CC(O)CO,8.4,237.15,Betaine monohydrate,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-].O,42.76,514.15,405.273,0.748,Yes
Propylene glycol,DNIAPMSPPWPWGF-UHFFFAOYSA-N,CC(O)CO,8.4,237.15,Betaine monohydrate,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-].O,42.76,514.15,411.273,0.799,Yes
Ranitidine,VMXUWOKSQNHOCA-UKTHLTGXSA-N,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,,342.15,Acetylsalicylic Acid,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,CC(=O)Oc1ccccc1C(=O)O,29.8,414,236.15,0.67,No
Ranitidine,VMXUWOKSQNHOCA-UKTHLTGXSA-N,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,,342.15,Urea,XSQUKJJJFZCRTK-UHFFFAOYSA-N,NC(N)=O,14.6,405.85,242.15,0.67,No
Resorcinol,GHMLBKRAJCXXBS-UHFFFAOYSA-N,Oc1cccc(O)c1,20.4,382.5,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,355.902,0.095,Yes
Resorcinol,GHMLBKRAJCXXBS-UHFFFAOYSA-N,Oc1cccc(O)c1,20.4,382.5,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,350.927,0.197,Yes
Resorcinol,GHMLBKRAJCXXBS-UHFFFAOYSA-N,Oc1cccc(O)c1,20.4,382.5,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,342.637,0.247,Yes
Resorcinol,GHMLBKRAJCXXBS-UHFFFAOYSA-N,Oc1cccc(O)c1,20.4,382.5,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,336.834,0.328,Yes
Resorcinol,GHMLBKRAJCXXBS-UHFFFAOYSA-N,Oc1cccc(O)c1,20.4,382.5,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,279.632,0.495,Yes
Resorcinol,GHMLBKRAJCXXBS-UHFFFAOYSA-N,Oc1cccc(O)c1,20.4,382.5,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,291.238,0.662,Yes
Resorcinol,GHMLBKRAJCXXBS-UHFFFAOYSA-N,Oc1cccc(O)c1,20.4,382.5,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,302.845,0.742,Yes
Resorcinol,GHMLBKRAJCXXBS-UHFFFAOYSA-N,Oc1cccc(O)c1,20.4,382.5,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,316.109,0.796,Yes
Resorcinol,GHMLBKRAJCXXBS-UHFFFAOYSA-N,Oc1cccc(O)c1,20.4,382.5,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,340.979,0.898,Yes
Salicylic Acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,O=C(O)c1ccccc1O,26.1,432.15,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,534.8,0.103,Yes
Salicylic Acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,O=C(O)c1ccccc1O,26.1,432.15,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,488.8,0.204,Yes
Salicylic Acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,O=C(O)c1ccccc1O,26.1,432.15,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,444.6,0.302,Yes
Salicylic Acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,O=C(O)c1ccccc1O,26.1,432.15,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,411.8,0.403,Yes
Salicylic Acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,O=C(O)c1ccccc1O,26.1,432.15,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,388.5,0.503,Yes
Salicylic Acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,O=C(O)c1ccccc1O,26.1,432.15,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,360.8,0.602,Yes
Salicylic Acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,O=C(O)c1ccccc1O,26.1,432.15,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,347.8,0.702,Yes
Salicylic Acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,O=C(O)c1ccccc1O,26.1,432.15,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,359.7,0.801,Yes
Salicylic Acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,O=C(O)c1ccccc1O,26.1,432.15,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,395.4,0.901,Yes
Salicylic Acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,O=C(O)c1ccccc1O,26.1,432.15,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,550.7,0.104,Yes
Salicylic Acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,O=C(O)c1ccccc1O,26.1,432.15,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,505.7,0.206,Yes
Salicylic Acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,O=C(O)c1ccccc1O,26.1,432.15,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,438.7,0.303,Yes
Salicylic Acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,O=C(O)c1ccccc1O,26.1,432.15,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,393.6,0.408,Yes
Salicylic Acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,O=C(O)c1ccccc1O,26.1,432.15,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,341.15,0.5,No
Salicylic Acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,O=C(O)c1ccccc1O,26.1,432.15,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,340.6,0.504,Yes
Salicylic Acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,O=C(O)c1ccccc1O,26.1,432.15,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,352.7,0.597,Yes
Salicylic Acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,O=C(O)c1ccccc1O,26.1,432.15,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,366.8,0.705,Yes
Salicylic Acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,O=C(O)c1ccccc1O,26.1,432.15,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,385.4,0.789,Yes
Salicylic Acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,O=C(O)c1ccccc1O,26.1,432.15,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,406.9,0.887,Yes
Sorbitol,FBPFZTCFMRRESA-JGWLITMVSA-N,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.2,366.5,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,534.7,0.101,Yes
Sorbitol,FBPFZTCFMRRESA-JGWLITMVSA-N,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.2,366.5,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,507.4,0.201,Yes
Sorbitol,FBPFZTCFMRRESA-JGWLITMVSA-N,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.2,366.5,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,484.6,0.302,Yes
Sorbitol,FBPFZTCFMRRESA-JGWLITMVSA-N,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.2,366.5,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,453.3,0.403,Yes
Sorbitol,FBPFZTCFMRRESA-JGWLITMVSA-N,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.2,366.5,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,430.1,0.502,Yes
Sorbitol,FBPFZTCFMRRESA-JGWLITMVSA-N,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.2,366.5,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,412.4,0.601,Yes
Sorbitol,FBPFZTCFMRRESA-JGWLITMVSA-N,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.2,366.5,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,399.3,0.701,Yes
Sorbitol,FBPFZTCFMRRESA-JGWLITMVSA-N,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.2,366.5,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,381,0.802,Yes
Sorbitol,FBPFZTCFMRRESA-JGWLITMVSA-N,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.2,366.5,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,363.9,0.9,Yes
Sorbitol,FBPFZTCFMRRESA-JGWLITMVSA-N,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.2,366.5,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,284.15,0.5,No
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,574.55,0.101,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,513.15,0.201,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,461.55,0.299,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,415.95,0.423,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,378.15,0.514,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,337.95,0.624,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,339.45,0.686,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,342.65,0.805,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,343.25,0.898,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,493.55,0.089,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,447.45,0.206,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,411.75,0.299,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,373.35,0.406,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,349.85,0.495,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,321.65,0.588,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,332.78,0.691,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,333.35,0.712,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,338.21,0.774,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,339.45,0.811,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,342.25,0.883,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,342.52,0.897,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,473.35,0.132,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,458.55,0.222,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,424.75,0.299,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,392.85,0.407,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,337.22,0.499,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,329.18,0.554,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,327.92,0.6,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,327.25,0.602,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,332.15,0.693,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,332.47,0.701,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,339.86,0.798,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,339.05,0.799,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,342.43,0.89,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,340.25,0.9,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,337.4,0.102,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,333.7,0.2,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,328.2,0.318,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,325,0.404,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,322.9,0.507,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,327.4,0.614,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,332.7,0.696,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,335.6,0.8,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,339.9,0.901,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,537,0.1,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,502,0.2,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,475,0.3,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,443,0.4,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,410,0.5,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,385,0.6,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,355,0.7,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,351,0.8,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,343,0.9,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,543.68,0.104,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,523.92,0.156,Yes
Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,493.68,0.213,Yes
