Component_1,Smiles_1,Component_2,Smiles_2,T_EP,X_1,Charge#1,Surf_charge#1,Dipol#1,Moment_HBacc#1,Moment_HBdon#1,Moment_sig2#1,Moment_sig3#1,Moment_sig4#1,Moment_sig5#1,Moment_sig6#1,Charge#2,Surf_charge#2,Dipol#2,Moment_HBacc#2,Moment_HBdon#2,Moment_sig2#2,Moment_sig3#2,Moment_sig4#2,Moment_sig5#2,Moment_sig6#2,mu_c0#1,log10_c0#1,FreeE_c0#1,H_int_c0#1,H_MF_c0#1,H_HB_c0#1,H_vdW_c0#1,mu_c0#2,log10_c0#2,FreeE_c0#2,H_int_c0#2,H_MF_c0#2,H_HB_c0#2,H_vdW_c0#2,mu_c1#1,log10_c1#1,FreeE_c1#1,H_int_c1#1,H_MF_c1#1,H_HB_c1#1,H_vdW_c1#1,mu_c1#2,log10_c1#2,FreeE_c1#2,H_int_c1#2,H_MF_c1#2,H_HB_c1#2,H_vdW_c1#2
[N4444]Br,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],Succinic Acid,O=C(O)CCC(=O)O,353.0,0.8,0.00936,2.7508487514585228e-05,19.1244,17.00311,0.40907,158.10154,149.61386,315.6554,443.45614,797.88984,0.00375,2.58127345990384e-05,0.0066,2.22807,6.79573,119.86393,-20.68956,214.75975,-142.36448,536.3107,-2.19875,-6.57144,-2046187.01532,-13.16293,7.84101,-7.28692,-13.71702,-2.52678,0.19499,-286884.37567,-7.98011,3.4755,-5.10809,-6.34753,0.63554,-7.20966,-2046184.18103,-7.30066,10.32388,-0.75329,-16.87125,0.9626,2.82168,-286880.88629,-3.43066,3.56745,-2.49652,-4.50159
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Arginine,NC(=[NH2+])NCCC[C@H](N)C(=O)[O-],298.0,0.85,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,0.00302,1.3919663995904116e-05,30.9858,35.52249,15.43571,325.69301,193.76145,1105.0571,1180.14306,4530.38627,7.77074,-1.55939,-719510.19935,-3.89903,12.72008,-2.72944,-13.88967,3.48232,-25.92956,-380780.71654,-11.10833,9.29358,-10.26409,-10.13781,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086,7.67083,-14.05282,-380776.52804,-8.14093,8.35804,-8.83062,-7.66835
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Arginine,NC(=[NH2+])NCCC[C@H](N)C(=O)[O-],299.0,0.9,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,0.00302,1.3919663995904116e-05,30.9858,35.52249,15.43571,325.69301,193.76145,1105.0571,1180.14306,4530.38627,7.77074,-1.55939,-719510.19935,-3.89903,12.72008,-2.72944,-13.88967,3.48232,-25.92956,-380780.71654,-11.10833,9.29358,-10.26409,-10.13781,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086,7.67083,-14.05282,-380776.52804,-8.14093,8.35804,-8.83062,-7.66835
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Aspartic acid,[NH3+][C@@H](CC(=O)O)C(=O)[O-],298.0,0.9,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,0.00501,3.293019803668976e-05,13.6732,14.62804,14.17947,243.09886,-14.25436,610.47921,-96.32146,1782.28896,10.1783,0.15851,-719507.79178,-1.2302,13.99028,-2.93918,-12.28129,-1.74199,-14.91129,-321637.10403,-12.75699,5.16558,-11.0137,-6.90886,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086,5.34032,-4.05707,-321630.02172,-3.94996,4.83371,-4.16703,-4.61664
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],518.0,0.1,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.5787,-0.79285,-719511.39138,2.74046,16.25775,-0.37818,-13.13911,3.47045,-9.42166,-495307.53878,-2.64358,8.06038,-1.6962,-9.00776,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],471.0,0.2,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.5787,-0.79285,-719511.39138,2.74046,16.25775,-0.37818,-13.13911,3.47045,-9.42166,-495307.53878,-2.64358,8.06038,-1.6962,-9.00776,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],421.0,0.3,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.5787,-0.79285,-719511.39138,2.74046,16.25775,-0.37818,-13.13911,3.47045,-9.42166,-495307.53878,-2.64358,8.06038,-1.6962,-9.00776,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],368.0,0.4,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.5787,-0.79285,-719511.39138,2.74046,16.25775,-0.37818,-13.13911,3.47045,-9.42166,-495307.53878,-2.64358,8.06038,-1.6962,-9.00776,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],316.0,0.5,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.5787,-0.79285,-719511.39138,2.74046,16.25775,-0.37818,-13.13911,3.47045,-9.42166,-495307.53878,-2.64358,8.06038,-1.6962,-9.00776,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],327.0,0.55,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.5787,-0.79285,-719511.39138,2.74046,16.25775,-0.37818,-13.13911,3.47045,-9.42166,-495307.53878,-2.64358,8.06038,-1.6962,-9.00776,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],328.0,0.6,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.5787,-0.79285,-719511.39138,2.74046,16.25775,-0.37818,-13.13911,3.47045,-9.42166,-495307.53878,-2.64358,8.06038,-1.6962,-9.00776,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],332.0,0.7,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.5787,-0.79285,-719511.39138,2.74046,16.25775,-0.37818,-13.13911,3.47045,-9.42166,-495307.53878,-2.64358,8.06038,-1.6962,-9.00776,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],341.0,0.8,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.5787,-0.79285,-719511.39138,2.74046,16.25775,-0.37818,-13.13911,3.47045,-9.42166,-495307.53878,-2.64358,8.06038,-1.6962,-9.00776,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],341.0,0.85,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.5787,-0.79285,-719511.39138,2.74046,16.25775,-0.37818,-13.13911,3.47045,-9.42166,-495307.53878,-2.64358,8.06038,-1.6962,-9.00776,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],342.0,0.9,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.5787,-0.79285,-719511.39138,2.74046,16.25775,-0.37818,-13.13911,3.47045,-9.42166,-495307.53878,-2.64358,8.06038,-1.6962,-9.00776,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Glutamic acid,[NH3+][C@@H](CCC(=O)O)C(=O)[O-],302.0,0.9,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,0.00491,2.8097252889811047e-05,14.0011,15.64561,13.00994,243.00842,13.29101,596.71967,24.58642,1743.57876,6.49681,-2.56229,-719511.47328,-6.92331,11.51815,-4.54251,-13.89895,-1.52602,-14.23851,-346315.30774,-12.60761,5.88379,-10.48802,-8.00338,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086,4.36728,-5.76791,-346309.41443,-7.66186,4.98783,-6.56662,-6.08307
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],L-Methionine,CSCC[C@H]([NH3+])C(=O)[O-],292.0,0.9,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,0.00514,2.7883738697253283e-05,10.9499,14.05886,8.849,199.49646,34.36248,482.26203,125.82646,1416.58175,5.63853,-1.42434,-719512.33156,-2.98635,12.05635,-1.54453,-13.49817,-0.90381,-10.45391,-502501.09291,-8.86133,5.83856,-5.53966,-9.16023,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086,5.13165,-1.41181,-502495.05745,-2.26649,6.60352,-1.93555,-6.93446
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],L-Serine,[NH3+][C@@H](CO)C(=O)[O-],298.0,0.9,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,0.00405,3.0685351646553234e-05,13.1753,18.79092,11.82263,231.41982,39.88935,621.65796,175.56893,1902.95065,13.26759,0.93919,-719504.70249,-1.43917,15.54568,-3.44393,-13.54092,0.27892,-12.87328,-250468.2222,-9.97005,5.44667,-9.32778,-6.08894,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086,3.91478,-5.0808,-250464.58634,-6.35577,4.01875,-5.76232,-4.6122
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],L-Threonine,C[C@@H](O)[C@H]([NH3+])C(=O)[O-],293.0,0.9,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,0.00441,3.002607161755963e-05,11.8282,16.34338,9.02417,204.47781,44.52703,524.51603,198.3621,1563.43565,8.0746,-0.88171,-719509.89549,-2.58073,13.11953,-2.55662,-13.14364,-0.54447,-10.12675,-275151.8273,-9.50684,5.21432,-7.88271,-6.83845,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086,4.46025,-2.08646,-275146.82258,-3.7189,5.01595,-3.73853,-4.99632
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Urea,NC(N)=O,300.0,0.8,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,-0.000912964,-1.0006823102971859e-05,6.0461,7.92463,4.9711,114.8648,15.6135,250.22,96.57557,642.45758,3.42376,-5.76609,-719514.54633,-9.39952,10.11985,-5.0605,-14.45887,-1.27463,-1.74823,-141433.18309,-5.40487,2.92574,-4.22539,-4.10522,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086,0.54428,0.55221,-141431.36418,-4.72317,2.17601,-3.5689,-3.33028
[N5555]Br,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],Erythritol,OC[C@H](O)[C@H](O)CO,347.0,0.45,0.00346,8.392225859149878e-06,19.0657,16.68501,0.0314,155.4005,153.14988,308.03481,460.43547,804.07111,-0.00114,-7.559682198917917e-06,5.2632,10.24708,5.75627,147.53344,43.81063,311.42444,140.08037,796.2239,-0.37292,-7.53406,-2144885.99459,-16.41188,9.62631,-7.63551,-18.40267,-1.05369,-1.51526,-288348.15422,-8.39922,4.24939,-5.81331,-6.8353,-1.6323,-8.98914,-2144887.25397,-10.64921,10.35467,-0.43964,-20.56423,-0.34906,-0.72334,-288347.44959,-11.305,3.27169,-8.78532,-5.79136
[N6666]Br,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],Adipic Acid,O=C(O)CCCCC(=O)O,345.0,0.75,0.0068,1.496984962213678e-05,19.2757,18.12251,0.2876,166.4086,161.60395,344.85279,514.64449,951.31584,0.00248,1.3395677970926408e-05,3.1945,3.25528,6.3676,124.29221,-1.99973,219.30402,-95.41984,532.9462,-4.01323,-8.5947,-2243590.22172,-18.88194,9.41143,-8.90451,-19.38886,-2.97208,-1.0632,-336237.62775,-9.98805,4.25486,-5.88936,-8.35355,-2.29004,-9.90611,-2243588.49853,-12.7564,10.82816,-0.8878,-22.69676,0.31775,1.66517,-336234.33793,-5.80924,4.13876,-3.30093,-6.64707
1-(Trifluoromethyl)urea,NC(=O)NC(F)(F)F,Ethylammonium chloride,CC[NH3+].[Cl-],293.0,0.4,0.00269,2.0399423750404482e-05,7.9084,3.31905,8.23275,103.72877,-48.68779,227.30481,-181.17278,616.55017,0.00612,4.715545141289521e-05,12.8252,12.80812,8.43807,172.48012,29.64706,400.90651,38.92498,1044.49668,0.15437,-0.4449,-353011.40731,-6.29515,2.82264,-3.75941,-5.35839,0.14957,-7.41618,-374084.5524,-10.05296,2.68705,-7.28062,-5.45939,0.70584,-0.26057,-353010.85584,-4.6757,3.11987,-3.05521,-4.74036,1.1286,-6.59153,-374083.57337,-8.69522,3.97271,-6.01154,-6.65639
"1,1-Dimethylurea",CN(C)C(N)=O,ChCl,C[N+](C)(C)CCO.[Cl-],392.0,0.6,0.00048,3.7478877139087397e-06,6.0196,7.04087,1.20749,85.12053,50.64003,164.94039,169.43717,413.22796,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,1.29061,3.64885,-190769.05487,0.65103,5.49509,-0.31141,-4.53265,4.93973,-4.74986,-495306.0695,-2.03029,6.83137,-1.37924,-7.48243,0.56749,2.40828,-190769.778,-2.04312,3.88831,-0.80818,-5.12325,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
"1,3-Dimethylurea",CNC(=O)NC,[N2222]Br,CC[N+](CC)(CC)CC.[Br-],296.0,0.65,-0.00177,-1.3456479123641098e-05,5.8092,6.84072,2.7386,89.44811,36.65444,185.34025,129.83187,478.5539,0.00933,4.280529673567633e-05,18.4992,15.86085,0.00015,154.11431,141.24145,293.75617,415.75109,707.93325,0.80846,3.62348,-190770.57334,0.46815,5.11519,-0.28108,-4.36596,2.16898,-7.35285,-1848778.33273,-7.14897,6.20862,-3.12115,-10.23643,-0.40667,0.7202,-190771.78847,-5.27565,2.95762,-2.5136,-5.71966,5.56309,-0.46294,-1848774.93861,2.58609,10.65908,-0.0854,-7.98759
"1,3-Dimethylurea",CNC(=O)NC,ChCl,C[N+](C)(C)CCO.[Cl-],329.0,0.6,-0.00177,-1.3456479123641098e-05,5.8092,6.84072,2.7386,89.44811,36.65444,185.34025,129.83187,478.5539,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,1.09778,3.42012,-190770.28401,0.20464,5.35203,-0.46702,-4.68036,3.44338,-7.91251,-495307.56585,-6.08858,5.52273,-3.51039,-8.10092,-0.40667,0.7202,-190771.78847,-5.27565,2.95762,-2.5136,-5.71966,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
"1,8-Cineole",CC12CCC(CC1)C(C)(C)O2,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,260.0,0.6,-0.00518,-2.700707397644232e-05,2.4902,2.53673,0.0,32.35104,29.70685,50.65845,80.25245,135.09022,-0.0027,-1.0522728216052657e-05,2.5554,1.61593,3.22895,78.61581,-3.15624,112.46174,-52.03447,269.37877,-5.54607,0.87184,-293227.95056,-9.01472,1.89923,-1.8757,-9.03825,-7.99796,-5.93775,-412237.35916,-14.04688,2.91398,-4.65955,-12.30131,-5.76079,-0.96707,-293228.16528,-7.78033,1.77913,0.0,-9.55946,-4.59963,-1.03863,-412233.96083,-10.81587,3.22439,-2.28308,-11.75718
1-Methylurea,CNC(N)=O,ChCl,C[N+](C)(C)CCO.[Cl-],302.0,0.65,-0.000787193,-7.037759812496391e-06,5.7695,7.23126,3.5927,101.91471,28.14919,211.3905,110.93987,525.71928,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,1.30914,3.18118,-166100.65144,-0.02021,4.46835,-0.59657,-3.89198,2.37309,-8.76048,-495308.63615,-7.33617,4.90704,-4.25665,-7.98656,0.01615,0.38138,-166101.94442,-5.31296,2.58801,-3.28966,-4.61131,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
1-Methylurea,CNC(N)=O,Ethylammonium chloride,CC[NH3+].[Cl-],302.0,0.5,-0.000787193,-7.037759812496391e-06,5.7695,7.23126,3.5927,101.91471,28.14919,211.3905,110.93987,525.71928,0.00612,4.715545141289521e-05,12.8252,12.80812,8.43807,172.48012,29.64706,400.90651,38.92498,1044.49668,0.33712,0.69151,-166101.62346,-5.4688,3.10093,-3.42581,-5.14392,1.23856,-6.79291,-374083.46341,-8.94759,3.34686,-6.31056,-5.98389,0.01615,0.38138,-166101.94442,-5.31296,2.58801,-3.28966,-4.61131,1.1286,-6.59153,-374083.57337,-8.69522,3.97271,-6.01154,-6.65639
"2,2,2-Trifluoroacetamide",NC(=O)C(F)(F)F,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,373.0,0.25,0.00775,6.761019676922712e-05,5.4306,1.25575,5.19925,70.65993,-34.08499,139.28567,-121.8051,339.80457,0.00269,7.136388535341413e-06,20.0557,18.35493,0.14089,187.3191,150.60035,386.43431,613.08734,1261.75578,0.09691,3.97187,-318246.70274,-0.68071,3.10851,-0.4327,-3.35653,-5.78908,-16.98485,-1109366.69973,-17.30708,5.89195,-8.03699,-15.16204,-0.25211,1.59129,-318247.05177,-3.49273,2.27003,-1.60712,-4.15563,3.35881,-3.55784,-1109357.55184,-2.61981,11.62126,-0.14014,-14.10093
"2,2,2-Trifluoroacetamide",NC(=O)C(F)(F)F,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,375.0,0.35,0.00775,6.761019676922712e-05,5.4306,1.25575,5.19925,70.65993,-34.08499,139.28567,-121.8051,339.80457,0.00269,7.136388535341413e-06,20.0557,18.35493,0.14089,187.3191,150.60035,386.43431,613.08734,1261.75578,0.09691,3.97187,-318246.70274,-0.68071,3.10851,-0.4327,-3.35653,-5.78908,-16.98485,-1109366.69973,-17.30708,5.89195,-8.03699,-15.16204,-0.25211,1.59129,-318247.05177,-3.49273,2.27003,-1.60712,-4.15563,3.35881,-3.55784,-1109357.55184,-2.61981,11.62126,-0.14014,-14.10093
"2,2,2-Trifluoroacetamide",NC(=O)C(F)(F)F,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,388.0,0.5,0.00775,6.761019676922712e-05,5.4306,1.25575,5.19925,70.65993,-34.08499,139.28567,-121.8051,339.80457,0.00269,7.136388535341413e-06,20.0557,18.35493,0.14089,187.3191,150.60035,386.43431,613.08734,1261.75578,0.09691,3.97187,-318246.70274,-0.68071,3.10851,-0.4327,-3.35653,-5.78908,-16.98485,-1109366.69973,-17.30708,5.89195,-8.03699,-15.16204,-0.25211,1.59129,-318247.05177,-3.49273,2.27003,-1.60712,-4.15563,3.35881,-3.55784,-1109357.55184,-2.61981,11.62126,-0.14014,-14.10093
"2,2,2-Trifluoroacetamide",NC(=O)C(F)(F)F,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,407.0,0.65,0.00775,6.761019676922712e-05,5.4306,1.25575,5.19925,70.65993,-34.08499,139.28567,-121.8051,339.80457,0.00269,7.136388535341413e-06,20.0557,18.35493,0.14089,187.3191,150.60035,386.43431,613.08734,1261.75578,0.09691,3.97187,-318246.70274,-0.68071,3.10851,-0.4327,-3.35653,-5.78908,-16.98485,-1109366.69973,-17.30708,5.89195,-8.03699,-15.16204,-0.25211,1.59129,-318247.05177,-3.49273,2.27003,-1.60712,-4.15563,3.35881,-3.55784,-1109357.55184,-2.61981,11.62126,-0.14014,-14.10093
"2,2,2-Trifluoroacetamide",NC(=O)C(F)(F)F,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,403.0,0.85,0.00775,6.761019676922712e-05,5.4306,1.25575,5.19925,70.65993,-34.08499,139.28567,-121.8051,339.80457,0.00269,7.136388535341413e-06,20.0557,18.35493,0.14089,187.3191,150.60035,386.43431,613.08734,1261.75578,0.09691,3.97187,-318246.70274,-0.68071,3.10851,-0.4327,-3.35653,-5.78908,-16.98485,-1109366.69973,-17.30708,5.89195,-8.03699,-15.16204,-0.25211,1.59129,-318247.05177,-3.49273,2.27003,-1.60712,-4.15563,3.35881,-3.55784,-1109357.55184,-2.61981,11.62126,-0.14014,-14.10093
"2,2,2-Trifluoroacetamide",NC(=O)C(F)(F)F,ChCl,C[N+](C)(C)CCO.[Cl-],294.0,0.6,0.00775,6.761019676922712e-05,5.4306,1.25575,5.19925,70.65993,-34.08499,139.28567,-121.8051,339.80457,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,0.22141,3.89146,-318246.57824,-0.30519,3.71791,-0.57372,-3.44937,-0.8597,-11.95318,-495311.86893,-11.04593,3.2471,-7.09263,-7.2004,-0.25211,1.59129,-318247.05177,-3.49273,2.27003,-1.60712,-4.15563,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
"2,2,2-Trifluoroacetamide",NC(=O)C(F)(F)F,ChCl,C[N+](C)(C)CCO.[Cl-],243.0,0.65,0.00775,6.761019676922712e-05,5.4306,1.25575,5.19925,70.65993,-34.08499,139.28567,-121.8051,339.80457,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,0.22141,3.89146,-318246.57824,-0.30519,3.71791,-0.57372,-3.44937,-0.8597,-11.95318,-495311.86893,-11.04593,3.2471,-7.09263,-7.2004,-0.25211,1.59129,-318247.05177,-3.49273,2.27003,-1.60712,-4.15563,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
"2,2,2-Trifluoroacetamide",NC(=O)C(F)(F)F,ChCl,C[N+](C)(C)CCO.[Cl-],229.0,0.7,0.00775,6.761019676922712e-05,5.4306,1.25575,5.19925,70.65993,-34.08499,139.28567,-121.8051,339.80457,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,0.22141,3.89146,-318246.57824,-0.30519,3.71791,-0.57372,-3.44937,-0.8597,-11.95318,-495311.86893,-11.04593,3.2471,-7.09263,-7.2004,-0.25211,1.59129,-318247.05177,-3.49273,2.27003,-1.60712,-4.15563,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
"2,2,2-Trifluoroacetamide",NC(=O)C(F)(F)F,Ethylammonium chloride,CC[NH3+].[Cl-],300.0,0.35,0.00775,6.761019676922712e-05,5.4306,1.25575,5.19925,70.65993,-34.08499,139.28567,-121.8051,339.80457,0.00612,4.715545141289521e-05,12.8252,12.80812,8.43807,172.48012,29.64706,400.90651,38.92498,1044.49668,0.23826,2.3359,-318246.56139,-4.25782,2.58202,-2.2781,-4.56173,0.11491,-8.51521,-374084.58707,-10.28501,2.59471,-7.35343,-5.52629,-0.25211,1.59129,-318247.05177,-3.49273,2.27003,-1.60712,-4.15563,1.1286,-6.59153,-374083.57337,-8.69522,3.97271,-6.01154,-6.65639
