Component_1,Smiles_1,Component_2,Smiles_2,T_EP,X_1,Area#1,sig1#1,sig2#1,sig3#1,sig4#1,sig5#1,sig6#1,Hb_acc1#1,Hb_acc2#1,Hb_acc3#1,Hb_acc4#1,Hb_don1#1,Hb_don2#1,Hb_don3#1,Hb_don4#1,Volume#1,MolWeight#1,E_diel#1,av_dE#1,E_vdw#1,E_ring#1,mu_gas#1,charge_p#1,charge_n#1,area_p#1,area_n#1,Hb_acc5#1,Hb_don5#1,Area#2,sig1#2,sig2#2,sig3#2,sig4#2,sig5#2,sig6#2,Hb_acc1#2,Hb_acc2#2,Hb_acc3#2,Hb_acc4#2,Hb_don1#2,Hb_don2#2,Hb_don3#2,Hb_don4#2,Volume#2,MolWeight#2,E_diel#2,av_dE#2,E_vdw#2,E_ring#2,mu_gas#2,charge_p#2,charge_n#2,area_p#2,area_n#2,Hb_acc5#2,Hb_don5#2,WAPS#1,WANS#1,WAPS#2,WANS#2
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],418.85,0.397,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.003952499,-0.002870265,0.012944751,-0.006715318
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],393.63,0.445,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.003952499,-0.002870265,0.012944751,-0.006715318
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],393.88,0.446,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.003952499,-0.002870265,0.012944751,-0.006715318
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],377.63,0.47,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.003952499,-0.002870265,0.012944751,-0.006715318
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],338.85,0.551,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.003952499,-0.002870265,0.012944751,-0.006715318
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],331.03,0.6,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.003952499,-0.002870265,0.012944751,-0.006715318
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],331.95,0.634,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.003952499,-0.002870265,0.012944751,-0.006715318
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],333.2,0.693,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.003952499,-0.002870265,0.012944751,-0.006715318
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],333.75,0.744,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.003952499,-0.002870265,0.012944751,-0.006715318
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],334.6,0.812,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.003952499,-0.002870265,0.012944751,-0.006715318
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],335.05,0.842,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.003952499,-0.002870265,0.012944751,-0.006715318
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],335.28,0.896,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.003952499,-0.002870265,0.012944751,-0.006715318
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,343.91,0.0971,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,256.5874,0,78.6158,-3.1562,112.4617,-52.0345,269.3788,0.0392,4.0111,1.6159,0.3542,-0.046,4.6455,3.2289,2.0327,279.8755,206.282,-10.683,0.6404,9.1124,-1.1335,6.2996,0.5369,-0.5369,111.7496,127.2421,1.5033,3.1994,0.003952499,-0.002870265,0.004804491,-0.004219515
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,340.64,0.1935,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,256.5874,0,78.6158,-3.1562,112.4617,-52.0345,269.3788,0.0392,4.0111,1.6159,0.3542,-0.046,4.6455,3.2289,2.0327,279.8755,206.282,-10.683,0.6404,9.1124,-1.1335,6.2996,0.5369,-0.5369,111.7496,127.2421,1.5033,3.1994,0.003952499,-0.002870265,0.004804491,-0.004219515
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,334.48,0.2957,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,256.5874,0,78.6158,-3.1562,112.4617,-52.0345,269.3788,0.0392,4.0111,1.6159,0.3542,-0.046,4.6455,3.2289,2.0327,279.8755,206.282,-10.683,0.6404,9.1124,-1.1335,6.2996,0.5369,-0.5369,111.7496,127.2421,1.5033,3.1994,0.003952499,-0.002870265,0.004804491,-0.004219515
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,331.22,0.3995,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,256.5874,0,78.6158,-3.1562,112.4617,-52.0345,269.3788,0.0392,4.0111,1.6159,0.3542,-0.046,4.6455,3.2289,2.0327,279.8755,206.282,-10.683,0.6404,9.1124,-1.1335,6.2996,0.5369,-0.5369,111.7496,127.2421,1.5033,3.1994,0.003952499,-0.002870265,0.004804491,-0.004219515
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,323.69,0.5,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,256.5874,0,78.6158,-3.1562,112.4617,-52.0345,269.3788,0.0392,4.0111,1.6159,0.3542,-0.046,4.6455,3.2289,2.0327,279.8755,206.282,-10.683,0.6404,9.1124,-1.1335,6.2996,0.5369,-0.5369,111.7496,127.2421,1.5033,3.1994,0.003952499,-0.002870265,0.004804491,-0.004219515
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,328.79,0.5966,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,256.5874,0,78.6158,-3.1562,112.4617,-52.0345,269.3788,0.0392,4.0111,1.6159,0.3542,-0.046,4.6455,3.2289,2.0327,279.8755,206.282,-10.683,0.6404,9.1124,-1.1335,6.2996,0.5369,-0.5369,111.7496,127.2421,1.5033,3.1994,0.003952499,-0.002870265,0.004804491,-0.004219515
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,331.38,0.698,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,256.5874,0,78.6158,-3.1562,112.4617,-52.0345,269.3788,0.0392,4.0111,1.6159,0.3542,-0.046,4.6455,3.2289,2.0327,279.8755,206.282,-10.683,0.6404,9.1124,-1.1335,6.2996,0.5369,-0.5369,111.7496,127.2421,1.5033,3.1994,0.003952499,-0.002870265,0.004804491,-0.004219515
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,332.53,0.7979,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,256.5874,0,78.6158,-3.1562,112.4617,-52.0345,269.3788,0.0392,4.0111,1.6159,0.3542,-0.046,4.6455,3.2289,2.0327,279.8755,206.282,-10.683,0.6404,9.1124,-1.1335,6.2996,0.5369,-0.5369,111.7496,127.2421,1.5033,3.1994,0.003952499,-0.002870265,0.004804491,-0.004219515
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,333.69,0.8682,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,256.5874,0,78.6158,-3.1562,112.4617,-52.0345,269.3788,0.0392,4.0111,1.6159,0.3542,-0.046,4.6455,3.2289,2.0327,279.8755,206.282,-10.683,0.6404,9.1124,-1.1335,6.2996,0.5369,-0.5369,111.7496,127.2421,1.5033,3.1994,0.003952499,-0.002870265,0.004804491,-0.004219515
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,341.61,0.1004,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,410.2333,0,72.2979,5.4275,110.1225,-31.9757,260.4487,0.0451,4.666,1.9241,0.4524,-0.0431,4.3844,3.0022,1.8161,426.2253,284.479,-9.2965,0.6492,14.6553,0,14.0043,0.5642,-0.5642,148.9232,203.9182,1.8514,2.9843,0.003952499,-0.002870265,0.00378853,-0.002766796
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,339.79,0.2,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,410.2333,0,72.2979,5.4275,110.1225,-31.9757,260.4487,0.0451,4.666,1.9241,0.4524,-0.0431,4.3844,3.0022,1.8161,426.2253,284.479,-9.2965,0.6492,14.6553,0,14.0043,0.5642,-0.5642,148.9232,203.9182,1.8514,2.9843,0.003952499,-0.002870265,0.00378853,-0.002766796
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,337.49,0.2999,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,410.2333,0,72.2979,5.4275,110.1225,-31.9757,260.4487,0.0451,4.666,1.9241,0.4524,-0.0431,4.3844,3.0022,1.8161,426.2253,284.479,-9.2965,0.6492,14.6553,0,14.0043,0.5642,-0.5642,148.9232,203.9182,1.8514,2.9843,0.003952499,-0.002870265,0.00378853,-0.002766796
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,333.9,0.4001,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,410.2333,0,72.2979,5.4275,110.1225,-31.9757,260.4487,0.0451,4.666,1.9241,0.4524,-0.0431,4.3844,3.0022,1.8161,426.2253,284.479,-9.2965,0.6492,14.6553,0,14.0043,0.5642,-0.5642,148.9232,203.9182,1.8514,2.9843,0.003952499,-0.002870265,0.00378853,-0.002766796
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,330.76,0.4997,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,410.2333,0,72.2979,5.4275,110.1225,-31.9757,260.4487,0.0451,4.666,1.9241,0.4524,-0.0431,4.3844,3.0022,1.8161,426.2253,284.479,-9.2965,0.6492,14.6553,0,14.0043,0.5642,-0.5642,148.9232,203.9182,1.8514,2.9843,0.003952499,-0.002870265,0.00378853,-0.002766796
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,330.38,0.5998,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,410.2333,0,72.2979,5.4275,110.1225,-31.9757,260.4487,0.0451,4.666,1.9241,0.4524,-0.0431,4.3844,3.0022,1.8161,426.2253,284.479,-9.2965,0.6492,14.6553,0,14.0043,0.5642,-0.5642,148.9232,203.9182,1.8514,2.9843,0.003952499,-0.002870265,0.00378853,-0.002766796
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,329.06,0.6996,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,410.2333,0,72.2979,5.4275,110.1225,-31.9757,260.4487,0.0451,4.666,1.9241,0.4524,-0.0431,4.3844,3.0022,1.8161,426.2253,284.479,-9.2965,0.6492,14.6553,0,14.0043,0.5642,-0.5642,148.9232,203.9182,1.8514,2.9843,0.003952499,-0.002870265,0.00378853,-0.002766796
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,329.86,0.7991,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,410.2333,0,72.2979,5.4275,110.1225,-31.9757,260.4487,0.0451,4.666,1.9241,0.4524,-0.0431,4.3844,3.0022,1.8161,426.2253,284.479,-9.2965,0.6492,14.6553,0,14.0043,0.5642,-0.5642,148.9232,203.9182,1.8514,2.9843,0.003952499,-0.002870265,0.00378853,-0.002766796
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,333.64,0.8815,370.6735,0,71.103,4.3122,110.4794,-36.9625,263.1983,0.0447,4.5795,1.828,0.3943,-0.0438,4.4515,3.0802,1.8949,382.3013,256.4256,-9.1917,0.6299,13.1778,0,12.5856,0.5324,-0.5324,134.6996,185.4881,1.7224,3.0588,410.2333,0,72.2979,5.4275,110.1225,-31.9757,260.4487,0.0451,4.666,1.9241,0.4524,-0.0431,4.3844,3.0022,1.8161,426.2253,284.479,-9.2965,0.6492,14.6553,0,14.0043,0.5642,-0.5642,148.9232,203.9182,1.8514,2.9843,0.003952499,-0.002870265,0.00378853,-0.002766796
Paracetamol,CC(=O)Nc1ccc(O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],537.55,0.107,186.9256,0,110.7983,-9.0308,192.4169,-46.8205,460.8338,0.073,7.464,3.9785,1.5931,-0.0803,8.1723,5.1489,2.8243,183.088,151.1633,-17.2839,0.7783,6.4254,-1.1335,-0.7283,0.572,-0.572,90.5197,86.9796,3.9114,5.0759,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.006319066,-0.006576255,0.012944751,-0.006715318
Paracetamol,CC(=O)Nc1ccc(O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],461.02,0.206,186.9256,0,110.7983,-9.0308,192.4169,-46.8205,460.8338,0.073,7.464,3.9785,1.5931,-0.0803,8.1723,5.1489,2.8243,183.088,151.1633,-17.2839,0.7783,6.4254,-1.1335,-0.7283,0.572,-0.572,90.5197,86.9796,3.9114,5.0759,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.006319066,-0.006576255,0.012944751,-0.006715318
Paracetamol,CC(=O)Nc1ccc(O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],407.92,0.305,186.9256,0,110.7983,-9.0308,192.4169,-46.8205,460.8338,0.073,7.464,3.9785,1.5931,-0.0803,8.1723,5.1489,2.8243,183.088,151.1633,-17.2839,0.7783,6.4254,-1.1335,-0.7283,0.572,-0.572,90.5197,86.9796,3.9114,5.0759,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.006319066,-0.006576255,0.012944751,-0.006715318
Paracetamol,CC(=O)Nc1ccc(O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],339.62,0.403,186.9256,0,110.7983,-9.0308,192.4169,-46.8205,460.8338,0.073,7.464,3.9785,1.5931,-0.0803,8.1723,5.1489,2.8243,183.088,151.1633,-17.2839,0.7783,6.4254,-1.1335,-0.7283,0.572,-0.572,90.5197,86.9796,3.9114,5.0759,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.006319066,-0.006576255,0.012944751,-0.006715318
Paracetamol,CC(=O)Nc1ccc(O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],321.18,0.496,186.9256,0,110.7983,-9.0308,192.4169,-46.8205,460.8338,0.073,7.464,3.9785,1.5931,-0.0803,8.1723,5.1489,2.8243,183.088,151.1633,-17.2839,0.7783,6.4254,-1.1335,-0.7283,0.572,-0.572,90.5197,86.9796,3.9114,5.0759,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.006319066,-0.006576255,0.012944751,-0.006715318
Paracetamol,CC(=O)Nc1ccc(O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],314.16,0.5,186.9256,0,110.7983,-9.0308,192.4169,-46.8205,460.8338,0.073,7.464,3.9785,1.5931,-0.0803,8.1723,5.1489,2.8243,183.088,151.1633,-17.2839,0.7783,6.4254,-1.1335,-0.7283,0.572,-0.572,90.5197,86.9796,3.9114,5.0759,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.006319066,-0.006576255,0.012944751,-0.006715318
